"Message","Truth","Experiment"
"i've haven't heard about a diagnos or fix for this.",-1,"train_neg"
"the compact flash is delicate and i hate to swap it in fear on the connetions (camera and cf) bending (can lead to cf erros) or losing it.",-1,"train_neg"
"my only suggestion is to get a lens protector to help protect the shooting lens (the lens coating will wear out after so many clean wipes) and i'm getting the those (52 mm adapter and uv lens filter) at lensmateonline.com.",-1,"train_neg"
"beware you see, i can't rank the product since the merchant that amazon is collaborating with (j and r camera.)",-1,"train_neg"
"to bring us consumers better choices never sent me the product.",-1,"train_neg"
"although you may think you're dealing with amazon, you're dealing with some second rate store that you've never heard of.",-1,"train_neg"
"after charging my card for the camera and for expedited shipping, 5 business days later, they still hadn't shipped the product.",-1,"train_neg"
"i called them twice and both times they said it is "" about to ship "".",-1,"train_neg"
"one of the calls was on a saturday and when i pressed the guy a bit, he said, "" actually we don't ship on saturdays "".",-1,"train_neg"
"so why lie about it?",-1,"train_neg"
"so i finally gave them a deadline which they said they could meet.",-1,"train_neg"
"although they accepted that they will ship on mon - 6 jan, they still didn't ship it.",-1,"train_neg"
"they said it is in stock, but they are "" too busy "".",-1,"train_neg"
"they weren't busy enough to charge the credit card, though!",-1,"train_neg"
"although i tried contacting amazon to see if they can do anything, the replies i got were inept as if they hadn't taken time to read the complaint.",-1,"train_neg"
"i cancelled the order.",-1,"train_neg"
"hope to get my refund in a timely manner.",-1,"train_neg"
"thanks for nothing, amazon!",-1,"train_neg"
"major design flaw this camera has a major design flaw.",-1,"train_neg"
"when you look through the viewfinder (not the lcd) the bottom left corner of the picture (about 15%) is blocked by the lens.",-1,"train_neg"
"i called the canon technical service center to see if i had a defective camera.",-1,"train_neg"
"after about a minute of trying to tell me that most people use the lcd and not the view finder, they finally admitted, it was a design flaw in the camera.",-1,"train_neg"
"however for me, i occasionally use the view finder and trying to frame in a picture with the lens blocking the view is too much.",-1,"train_neg"
"i'm sending mine back and am waiting for the problem to be corrected.",-1,"train_neg"
"i've been bothered by blown-out highlights on the s330, and the g3 seems to do only slightly better.",-1,"train_neg"
"(i'm starting to think that this may just be one of the weaknesses of all digital photography at this level.)",-1,"train_neg"
"the on-off button feels somewhat flimsy, and has an awkward, tiny little lock-out button that needs to be depressed to turn on the camera.",-1,"train_neg"
"and the body / construction in general has quite a bit of plastic, a disappointment after the stainless steel heft of the s330.",-1,"train_neg"
"i have a 120 gb remote drive i use to store my digital images:  i can imagine that they'd fill up my ibook's internal memory pretty quickly.",-1,"train_neg"
"the only minor nits i have with the camera are it is fairly boxy looking, it needs a wrist strap instead of a neck strap, and it is a bit slow between shots.",-1,"train_neg"
"the camera comes with a lexar 16mb starter card, which stores about 10 images in fine mode at the highest resolution, i intend to buy a bigger card soon.",-1,"train_neg"
"not too excited i bought coolpix 4300 two months after i had bought canon powershot s400.",-1,"train_neg"
"it was not easy sharing one with my teen age kid.",-1,"train_neg"
"with nikon, although picture qualities are as good as any other 4 mp cameras, i've had the following headaches;  1. pictures won't transfer to pc directly from the camera using the included transfer cable.",-1,"train_neg"
"i did everything i could, and it took many days of frustration before concluding that the only way to transfer to pc is with the card reader.",-1,"train_neg"
"2. the speed is noticeably slower than canon, especially so with flashes on.",-1,"train_neg"
"3. with low battery, it twice wiped out the entire pictures in the memory chip.",-1,"train_neg"
"be very careful when the battery is low and make sure to carry extra batteries.",-1,"train_neg"
"but there are certain issues might be they are to me here - all of them are minor; not major ones though,.",-1,"train_neg"
"this camera keeps on autofocussing in auto mode with a buzzing sound which can't be stopped.",-1,"train_neg"
"would be really good if they have given an option to stop this autofocussing.. if you want to have the date; time on the image, its only through their software "" nikon view "" which reads the images date; time from the images meta-data.",-1,"train_neg"
"so if you use your card reader; copy images - you got to onceagain open them through their software to put the date; time.",-1,"train_neg"
"in that too, there isn't a direct way to add date; time - you got to say ' print images ' to a different directory in which there is an option to specify the date; time.. even the slightest of the shakes totally distorts your image.",-1,"train_neg"
"images taken indoor weren't so clear.",-1,"train_neg"
"you got to have flash ' on ' to get it eventhough your room is well lit.",-1,"train_neg"
"lens cap is a really annoying.",-1,"train_neg"
"else with simpler viking cf cards, it takes couple of seconds to write a picture with approximately "" fine **"" picture quality  "" image size: 1600.. the movie clips taken will always have some ' noise ' in it - you can't avoid that.",-1,"train_neg"
"bad service within a year, there are problems with my menu dial knob.",-1,"train_neg"
"it became stucked which makes it almost impossible to switch between modes.",-1,"train_neg"
"i send my camera to nikon for servicing, took them a whole 6 weeks to diagnose the problem.",-1,"train_neg"
"worse of all, they claim that it's some kind of internal damage and refuse to cover the cost via warranty!",-1,"train_neg"
"they wouldn't repair my camera unless if i pay $ 100 for parts?",-1,"train_neg"
"it is a good camera in terms of the function and quality, but take your chance with it because nikon absolutely sucks when it comes to customer service.",-1,"train_neg"
"system error got a "" system error "" problem 30 days after purchase.",-1,"train_neg"
"made the camera totally inoperable.",-1,"train_neg"
"also, the lens cap design is flawed.",-1,"train_neg"
"you have to manually take the cap off in order to use it.",-1,"train_neg"
"audio on video also lacking.",-1,"train_neg"
"still, had to send it back to nikon for repair.",-1,"train_neg"
"2. i did not want a very small camera as it seems to get lost in my hands and i wasn't comfortable with that.",-1,"train_neg"
"a few things that might make it even better:  1. pictures taken in an indoor setting are a little dull and rarely hazy if you tend to take photographs from a distance.",-1,"train_neg"
"2. it takes a while for the camera to actually capture the photograph from the time you click the button and i have seen people becoming a little impatient waiting for the flash to glow.",-1,"train_neg"
"3. the pictures come out hazy if your hands shake even for a moment during the entire process of taking a picture.",-1,"train_neg"
"try to buy a tripod and that should solve some of those problems.",-1,"train_neg"
"whichever camera you buy, add upto about 200 dollars for an additional memory card i bought a 256 mb card, usb card reader, camera bag and the warranty.",-1,"train_neg"
"the battery life is ok, but can be somewhat short when working a lot with the monitor on.",-1,"train_neg"
"however, indoor pictures of subjects more than a few feet away can be blurry or grainy.",-1,"train_neg"
"focusing on a display rack about 20 feet away in a brightly lit room during day time, pictures produced by this camera were blurry and in a shade of orange.",-1,"train_neg"
"pictures produced by the minolta were orange but not blurry.",-1,"train_neg"
"the store clerk concluded that the blurriness may be caused by shaking the camera slightly when i press the button, which is understandable since this camera is lighter than the other two models.",-1,"train_neg"
"however, as an average person with unsteady hands, i doubt it'll perform well in lower light settings.",-1,"train_neg"
"very large pics take 8mb each!",-1,"train_neg"
"the only things i have found that i havent liked is that the lcd is hard to read in daylight but everyone elses is too.",-1,"train_neg"
"i only wish you could get high quality tiff images at all resolutions, but doesn't seem any of the buget cameras do.",-1,"train_neg"
"i took the camera and just gave it to someone.",-1,"train_neg"
"no instructions.",-1,"train_neg"
"one downside though is that autofocus does not work well when battery is low.",-1,"train_neg"
"i assume this is the case for most cameras since it does not have enough power to do autofocus.",-1,"train_neg"
"it comes with a 16mb flash card that you will need to upgrade!",-1,"train_neg"
"the only drawbacks that i have noticed:  it comes with a rechargable battery that does not seem to last all that long, especially if you use the flash a lot.",-1,"train_neg"
"so, it's a good idea to purchase an extra battery to insure that you are not left hanging.",-1,"train_neg"
"it does not have an auto-focus assist light which is nice for taking shots in low-light situations it allows the camera to focus in low light.",-1,"train_neg"
"i would say that this is not a major issue, but it can be slightly annoying if you care about these things.",-1,"train_neg"
"for more, you sacrifice weight and size: more optical zoom requires more glass and focal length.",-1,"train_neg"
"it does have a digital zoom on top of the optical zoom, but you sacrifice quality.",-1,"train_neg"
"i set the camera to the "" manual "" mode for one main reason:  in any other mode it autofocuses continuously and burns batteries.",-1,"train_neg"
"in manual, you can set it to "" single af "" where it will focus by depressing the shudder button prior to taking the pic; this is not really a hinderance, you just have to be familiar with its menus and features.",-1,"train_neg"
"one thing puzzles me is that for "" fine and 2200 + "" quality pictures, one ultra 256mb cf card can only hold 130-140 pics, but the size of the pictures are only around 1.2 mb, the math does not add up.",-1,"train_neg"
"i would expecct the card to hold over 200 pictures for size of 1.2 mb/per.",-1,"train_neg"
"the only drawbacks i've encountered are: 1 indoor shots from a distance > 8ft lack contrast and color, but i've found this to be a problem with all cameras with built-in flashes that i've used even on a nikon slr.",-1,"train_neg"
"2 the battery life seems to be on the short side but adequate for most situations.",-1,"train_neg"
"3 the picture editing software it came with is adequate, but not very robust.",-1,"train_neg"
"i'll still use my photosuite for editing.",-1,"train_neg"
"one more thing about indoor shots - many of the reviews knocked this camera for low light focusing.",-1,"train_neg"
"the downside is that you might accidentally take pictures with the lens cap on, the camera won't fit in the small cases, and 28mm filters are expensive and hard to find.",-1,"train_neg"
"i have not yet figured out how to make it snap quick pictures for action shots.",-1,"train_neg"
"now where did i put that manual?",-1,"train_neg"
"i would also recommend buying an extra battery and at least a 128 mb compact flash type i memory card.",-1,"train_neg"
"on average, indoor shots with a flash are not quite as good as 35mm.",-1,"train_neg"
"i purchased it from amazon on a since discontinued promotion.",-1,"train_neg"
"buy an extra battery - life is good but still somewhat short.",-1,"train_neg"
"don't buy this camera if you are not going to purchase a 128 megabyte card.",-1,"train_neg"
"i wish the camera had a higher optical zoom so that i could take better wildlife photos.",-1,"train_neg"
"i can't connect it to my computer though, but that's a problem with windows me, not the camera.",-1,"train_neg"
"i only have one complaint, and that is the 8mb card included.",-1,"train_neg"
"8mb for a camera like this is a joke.",-1,"train_neg"
"a card with more memory is a must.",-1,"train_neg"
"a minor quibble, since most cameras on the market still only include the 8mb cards.",-1,"train_neg"
"here's what you may miss or be annoyed by with this camera:  1 no direct firewire to the camera.",-1,"train_neg"
"2 the camera is so small that when you attach some lenses i have the 19mm wide-angle -- wc-e 68, the optical viewfinder is partially obscured.",-1,"train_neg"
"3 battery has to be removed to recharge.",-1,"train_neg"
"4 an ac adapter for powering the camera while the battery's out is not included, although one can be purchased separately.",-1,"train_neg"
"5 two different adapters -- ur-e 4 and ur-e 7 -- are required for some attachment lenses.",-1,"train_neg"
"most of these "" annoyances "", though, are comparable to what you'll find on other cameras in this price range.",-1,"train_neg"
"after several years of torture in the hands of at&amp;t customer service i am delighted to drop them, and look forward to august 2004 when i will convert our other 3 family-phones from at&amp;t to t-mobile!",-1,"train_neg"
"the day finally arrived when i was sure i'd leave sprint.",-1,"train_neg"
"i spent hours setting up the stations (accepts about 13-14, i believe), though the reception is unpredictable.",-1,"train_neg"
"also, you need to have the headset plugged in all the time to have the radio work and that can get tedious.",-1,"train_neg"
"the headset that comes with the phone has good sound volume but it hurts the ears like you cannot imagine!",-1,"train_neg"
"the phone comes with okay ringtones, some decent backgrounds / screensavers, but the phone has very little memory (mine had 230kb as it arrived from amazon, so you don't have too many options on what you can put on there).",-1,"train_neg"
"the colors on the screen are not as crisp as i'd have liked them to be.",-1,"train_neg"
"the backlight on the phone goes off way too quickly (dangerous when you're driving at night), and there's no way to change this --  i checked with nokia.",-1,"train_neg"
"the buttons on the phone are small, even for my small fingertips, but you get used to them rather quickly.",-1,"train_neg"
"the menu options are uncreative, as you can't see a full screen of menu items to pick from; you have to scroll up and down to find what you're looking for (yes, this is minor, but not when you're trying to keep your eye on the road!).",-1,"train_neg"
"more downside to this phone?",-1,"train_neg"
"oh my goodness --  i have excellent hearing but the volume level on this phone is especially quiet.",-1,"train_neg"
"forget talking on it in public -- you just can't hear the other person!",-1,"train_neg"
"i do like this phone overall (would give it a 3.5), but unforutnately, i am returning it.",-1,"train_neg"
"i assumed they had exceptional service, but their reception in my area (los angeles) is horrendous.",-1,"train_neg"
"they piggy-back on cingular's service.",-1,"train_neg"
") never works.",-1,"train_neg"
"since i received the phone, i spent countless hours on the phone with customer service reps who promised t-zones would work "" in 24 hours "".",-1,"train_neg"
"i must have heard this about a dozen times over the span of 2 weeks, when t-zones never worked.",-1,"train_neg"
"by what time standards -- martian?",-1,"train_neg"
"apparently, t-mobile is heavily back-logged and can't keep up with demands.",-1,"train_neg"
"also, they'd forgotten to add "" wap "" capability to my service (duh), so that took another 4-5 days of figuring out.",-1,"train_neg"
"but they do have this annoying habit of asking you if they've answered all your questions, even if they didn't, to which they always seem to expect a "" yes "" answer from you.",-1,"train_neg"
"i realize this is for quality assurance purposes, but i should have the right to say when my questions have not been answered (i.e.",-1,"train_neg"
"me:  "" when will my t-zones work?""",-1,"train_neg"
"csr:  "" i'm not sure "".).",-1,"train_neg"
"umm, well, thanks for nothing.",-1,"train_neg"
"this one csr insisted on trying to get me to say that he'd answered all my questions (same interaction as i just described), and well...  that was annoying.",-1,"train_neg"
"however, the calls constantly drop in my area and i experince mega-static, to the point where i'd have to dial numbers 6-7 times to get a clear line.",-1,"train_neg"
"and no t-zones.",-1,"train_neg"
"so what's the point?",-1,"train_neg"
"guess all that glitters is not gold.",-1,"train_neg"
"it was worth a shot -- too bad it didn't work out.",-1,"train_neg"
"hope someone else has better luck!",-1,"train_neg"
"recently i accidently washed my telephone with my laundry through two complete 18 minute wash cycles of a washing machine.",-1,"train_neg"
"disgusted with myself after i found the phone in the bottom of the washing machine, i was about to throw it away when one of my fellow soldiers asked if he could dry it out for me in an effort to revive the phone.",-1,"train_neg"
"signal strength will affect the battery life.",-1,"train_neg"
"frequent signal searches eat up battery power.",-1,"train_neg"
"i took great care of the screen, till i realized that the part that might get scratched is part of the cover.",-1,"train_neg"
"the volume level of the phone is not all that good.",-1,"train_neg"
"some of the higher pitched rings are very easy to hear, but not easy to listen to.",-1,"train_neg"
"the more subtle tones that were included with the phone are hard to hear at times.",-1,"train_neg"
"the vibration is not top.",-1,"train_neg"
"it is a teeny phone, so it is hard to put a big mechanism in.",-1,"train_neg"
"i don't use the vibration, because it is often easier to hear it vibrate then to feel it.",-1,"train_neg"
"vibration was not even listed as a feature when i purchased this.",-1,"train_neg"
"i do hope that they offer more faceplate options.",-1,"train_neg"
"i am bored with the silver look.",-1,"train_neg"
"it is small.",-1,"train_neg"
"that is a major minus, but its not that bad.",-1,"train_neg"
"they are not wowable good.",-1,"train_neg"
"you have to buy better ones.",-1,"train_neg"
"it also doesn't have voice activated dialing.",-1,"train_neg"
"big minus!!",-1,"train_neg"
"nokia will not cover phones bought from amazon.",-1,"train_neg"
"we got two phones for the t-mobile family plan (indeed very easy to switch to the family plan) and one came with a broken headphone (can hear but cannot be heard) and one died today after less than two weeks of use.",-1,"train_neg"
"i'll see how much help i can get from amazon and report back.",-1,"train_neg"
"menu flaws?",-1,"train_neg"
"mine couldn't send text messages.",-1,"train_neg"
"when i got it home, i discovered that the menu options for sending messages via either text or email simply weren't there:  it defaulted to unchangeable email.",-1,"train_neg"
"so i spent half an hour on the phone with tech support, only to have the online tech person pull one off the shelf and tell me he had the same problem.",-1,"train_neg"
"i returned to the store, whereupon the clerk insisted that he could make it work; he couldn't.",-1,"train_neg"
"he spent another half hour on the phone with tech support, to no avail.",-1,"train_neg"
"so i had to give up and return it, having lost about 4 hours.",-1,"train_neg"
"negative: impossibly tiny and difficult to operate, barely visible, power button.",-1,"train_neg"
"poor visibility on the keys.",-1,"train_neg"
"you have to tilt the phone around to catch the light on them.",-1,"train_neg"
"only one complaint about the speakerphone, you can only activate the speakerphone feature once the person you are calling answers the phone, not while it is ringing.",-1,"train_neg"
"the only problem i had was a small glitch with t-mobile.",-1,"train_neg"
"the phone has a few minor inconveniences, but only because it lacks those features, bluetooth and high spend internet, but there are very few problems with things that you expected this phone to do.",-1,"train_neg"
"cons:  ring tones only come with crazy songs and annoying rings, there is only one ring that sounds close to a regular ring.",-1,"train_neg"
"the screen is easily scratched but if you have the warranty you should be able to swap it out.",-1,"train_neg"
"games kind of stink and you cant download them you have to get the link cable to get additional games.",-1,"train_neg"
"after having had my heart broken by a sexy piece of hardware that simply wouldn't perform.",-1,"train_neg"
"the keys are close together, and the layout is a bit funky in relation to standard rectangular layout keypads, but it's not too weird.",-1,"train_neg"
"the fact that the "" 0 "" key is the space key for text input is a bit confusing, as many phones use the "" # "" key instead.",-1,"train_neg"
"there are some features in the user interface that i find a little inconvenient.",-1,"train_neg"
"the menu options appear one at a time, taking up the whole screen, and one has to scroll down one by one, or have memorized where they are in the menu order, to select them by using the number keypad.",-1,"train_neg"
"thumbs down on that one.",-1,"train_neg"
"the vibrate setting is loud!",-1,"train_neg"
"so loud, really, that it doesn't work terribly well as a silent ringer option.",-1,"train_neg"
"but, then again, the ringer can be so loud that i heard it ringing inside my office, when i was already out on the street...  which was a good thing, because i realized i had forgotten my phone...  other things that i miss are voice-activated dialing and a standard 2.5 mm headset jack.",-1,"train_neg"
"- no propietary headset jack",-1,"train_neg"
"aight den bumpy?",-1,"train_neg"
"just make sure the keys are locked.",-1,"train_neg"
"the volume key can be hard to press, but i think this may be by design rather than a flaw, perhaps to keep you from pressing it accidentally when you are in a call.",-1,"train_neg"
"pc cable is too expensive... $ 50 for a usb cable?",-1,"train_neg"
"please!",-1,"train_neg"
"is this how nokia subsidizes their free pc software?",-1,"train_neg"
"my last phone was a samsung s105 which imo is superior and cheaper to this phone.",-1,"train_neg"
"the sony ericsson phone (t610) has the most whistles and bells, but is also the hardest to use.",-1,"train_neg"
"the motorolla phone have a horrible battery which lasts about a day (although i heard that the motorolla t722i has a much longer battery life).",-1,"train_neg"
"the 6610 has the radio function which is utterly useless.",-1,"train_neg"
"regarding pc software support nokia suite does not work with some versions of xp as i tried to connect my phone via infrared port on my laptop.",-1,"train_neg"
"i called nokia tech support and they blamed microsoft.",-1,"train_neg"
"why i don't can this product without a plan?",-1,"train_neg"
"i'm pay in auto-debit in my account.",-1,"train_neg"
"i thought this was the ultimate phone when it comes to basic features, but i was dissapointed when i saw that it was only a gsm comaptible phone.",-1,"train_neg"
"the downside though, may be a big one for you.",-1,"train_neg"
"i've gotten used to it (holding it in just the right realation to the ear, ducking into quieter places in bars) but when others borrow it they're shocked i can use it.",-1,"train_neg"
"my past two phones were all flip phones, and i was beginning to tire of them.",-1,"train_neg"
"i do here a constant high-pitched distorted sound, not to mention the volume does not seem to be loud enough.",-1,"train_neg"
"it's going back today, &amp;#38; being replaced with the new samsung x105.",-1,"train_neg"
"you do take your chances with this phone.",-1,"train_neg"
"the built-in camera they offer these days is more of kids stuff.",-1,"train_neg"
"after using the bulky 3650 for three weeks, i searched for a smaller alternative.",-1,"train_neg"
"if there are any drawbacks to this phone here they are.",-1,"train_neg"
"although i find it more convenient to use 1-touch dialing, this phone does not have voice dialing.",-1,"train_neg"
"the keypad is a decent size, but the power on/off key is small and difficult to press.",-1,"train_neg"
"in my opinion the worst issue on this phone is the side-mounted volume control.",-1,"train_neg"
"it requires significant force to operate which can be scary on such a small phone.",-1,"train_neg"
"one other issue is that the headphone jack is unique to nokia, so standard headphones will not work.",-1,"train_neg"
"one complaint... the screen is too easily scratched!",-1,"train_neg"
"but there are faceplates to replace it i guess...  almost there.",-1,"train_neg"
"i was getting so sick of my old motorola l7089, but was waiting for the right phone to come along.",-1,"train_neg"
"what it lacks for me isn't available on one phone yet, namely gsm850 (also sometimes known as gsm800), bluetooth and edge.",-1,"train_neg"
"oh and before anyone comments yes i know motorola have announced a quad band edge bluetooth phone, but its not shipping at time of writing and the tri-band gsm850 phones lack the gsm900 band which is important if you like me globally roam.",-1,"train_neg"
"i went to an at &amp;#38; t store before i bought this phone to see if it was possible to get corporate email with any of their services and they looked at me like i had three heads.",-1,"train_neg"
"they told me i would have to connect to my laptop, which had to be on and connected to my corporate network through the phone in order to access my corporate email.",-1,"train_neg"
"bluetooth functionality would have made the phone even better.",-1,"train_neg"
"one more thing, the default ringtones that come with the phone are horrible.",-1,"train_neg"
"even though they might be smaller many people seem to have alot of problems with them.",-1,"train_neg"
"every t-mobile plan comes with gsm data, meaning that instead of speeds of 56 kbps is around 9 kbps (with those small size wap websites do you really think it makes a difference).",-1,"train_neg"
"that beside you are prob.",-1,"train_neg"
"the only problem that i have found with the internet service is that it does not access mls (real estate broker software) very well at all.",-1,"train_neg"
"sound good but complicated.",-1,"train_neg"
"do too many stuffs to get to a free phone after rebate.",-1,"train_neg"
"also, if i want a family plan, which mean i need tw phones on a plan...  so how can i do that... aren't that free for two after the rebates.",-1,"train_neg"
"and how can i do that....  print those coupons twice for two phones?",-1,"train_neg"
"...",-1,"train_neg"
"i saw another review saying his only gripe was a lack of voice dialing.",-1,"train_neg"
"i find the lack of entertaining games on this phone quite disturbing.",-1,"train_neg"
"i don't really like bounce.",-1,"train_neg"
"my only gripe about the hardware is the buttons.",-1,"train_neg"
"nokia seems on a campaign to revamp the phone keypad, which imho is totally unnecessary.",-1,"train_neg"
"this model does have the traditional key arrangement, it's just that they are really close to one another, and have unconventional shapes, so it takes a big getting used to for someone like me with big hands.",-1,"train_neg"
"finally, i reiterate my thumbs-down rating for t-mobile as a carrier.",-1,"train_neg"
"their network coverage is very sporadic, and the network always seems overloaded, resulting in very unpleasant calling experience.",-1,"train_neg"
"if you can get this phone for cingular or at&amp;t, go with the other carriers.",-1,"train_neg"
"when i first saw the 6610, i thought it was too small.",-1,"train_neg"
"the gprs connection is sometimes slow, and writing instant messages with the included aol instant messenger software is a pain, but the other t-zones applications are quite useful.",-1,"train_neg"
"one downside: as of this writing, t-mobile hasn't updated their t-zone system to fully support the 6610.  their website does not show it as a compatible phone, and should i try to access the game downloads on t-zones the system returns an error message saying my phone is not supported.",-1,"train_neg"
"t-mobile ruins an otherwise good phone.",-1,"train_neg"
"the one huge disappointment is that the phones manufactured for t-mobile lack many of the menus and functions that a nokia straight from the manufacturer should have.",-1,"train_neg"
"yet they've gotten rid of most of the languages that should be in the phone, including italian, german, and dutch.",-1,"train_neg"
"the internet functions of the phone - wap and gprs - will only work through t-mobile's services, because they have deleted the menu options that would enable you to configure the phone to be used on a different network.",-1,"train_neg"
"therefore, if you wanted to travel abroad and pop in a local sim card, even if you unlock the phone, there is no way you can use the local wap browser or internet.",-1,"train_neg"
"after spending hours being transferred from one tech help person to another, i got fed up and have decided to return the phone.",-1,"train_neg"
"bottom line, if you're attracted to this phone because of its tri-band feature so you can take it abroad, forget it.",-1,"train_neg"
"find another phone, or buy this one in its manufacturer-unlocked form.",-1,"train_neg"
"i purchased the phone last week and have been using till then..  i didn't had any problem till now.",-1,"train_neg"
"however, the main problem that i think is the with the sound quality.",-1,"train_neg"
"it is not as good as the samsung phones that i have used earlier.",-1,"train_neg"
"when talking the voice is not very clear.",-1,"train_neg"
"a quick update to the new zen nx?",-1,"train_neg"
"when compared to the ipod the zen xtra falls short, but only by a bit.",-1,"train_neg"
"yes the ipod is smaller, but not $ 200 worth, which is the premium you'll pay for an equivalent capacity model.",-1,"train_neg"
"yes, the ipod looks in tune with the carefully articulated urban-hipster persona thats become popular as of late, but sure-as-hell isn't worth the $ 200 premium (unless you are just dying to match your music player with that volkswagen beetle and urban outfitters wardrobe).",-1,"train_neg"
"for me, i'll save that cash for another purchase.",-1,"train_neg"
"only 1 problem, no accessories... yet.",-1,"train_neg"
"i hope it's because it's new and they are not out yet, but being without a remote is hard.",-1,"train_neg"
"if you want to be a poser and follow the herd, mooooooh, then buy the i-pod.",-1,"train_neg"
"otherwise, be smart, save the cash.",-1,"train_neg"
"i personally don't like apple or their business practices (screwing resellers, customers and employees left and right) so i shopped around for something else.",-1,"train_neg"
"it doesn't have firewire, not a real complaint since most windows users don't generally have firewire cards themselves.",-1,"train_neg"
"apple?",-1,"train_neg"
"are you listening?)",-1,"train_neg"
"i probably would have liked to have a player in something other than silver / metallic... like the battery adapters on their usb thumbdrive (muvo nx) mp3 player models.",-1,"train_neg"
"after messing with it at a store i noticed how bad the i-pod was.",-1,"train_neg"
"it was marked up increadably high compared to other models (almost $ 500 for a 30gb), and theres was nothing about it that made it worth that much money.",-1,"train_neg"
"the only complaint i have is that when you push in the scroll wheel to select, you have to push straight in or it sticks.",-1,"train_neg"
"the only downside i see is that it doesn't look like you can manage playlists from the nomad, it has to be done from the computer.",-1,"train_neg"
"for ipod you have to buy a cable and it isn't compatible with all windows pcs.",-1,"train_neg"
"the interfacing software is unacceptably bad.",-1,"train_neg"
"the main problem with the nomad jukebox zen xtra 30 gb is the software.",-1,"train_neg"
"on my relatively new computer (p4 with windows xp and usb 2.0), the os complained about the installation of the drivers.",-1,"train_neg"
"despite the instructions insisting that the process was fairly automatic, i had to install the usb drivers and the nomad interface software manually.",-1,"train_neg"
"the interface software itself, which should be user-friendly, was anything but easy-to-use.",-1,"train_neg"
"i have not yet tried the cd-ripping program.",-1,"train_neg"
"the player itself has all sorts of problems.",-1,"train_neg"
"the face-plate, which pops out for the battery, pops open by itself every 10 minutes or so.",-1,"train_neg"
"the player hangs up on file transfer every once-in-a-while, prompting a reset.",-1,"train_neg"
"the scroll button is overly sensitive at times; not sensitive enough at others.",-1,"train_neg"
"depressing the scroll button (for selecting) is not always responsive.",-1,"train_neg"
"the scroll bar problems make the task of creating playlists more frustrating.",-1,"train_neg"
"overall, a very disappointing product.",-1,"train_neg"
"the setup process for the nomad is infuriating, and the interface with the player is sub-par.",-1,"train_neg"
"the player's mechanics are also flawed.",-1,"train_neg"
"although the sound-quality is good, it takes more than good sound on a portable-mp 3 player to result in a good product.",-1,"train_neg"
"one beef is the scroll, it doesn't work as well as i'd like.",-1,"train_neg"
"all rechargeable batteries lose their holding power over time (around 2 years).",-1,"train_neg"
"apple's solution - pay apple another $ 400 + for a new ipod (less a paltry discount).",-1,"train_neg"
"still, apple continues to squeeze dollars from consumers by not designing the battery to be replaceable.",-1,"train_neg"
"this thing, while looking pretty cool, is not as sexy as the ipod.",-1,"train_neg"
"flat out",-1,"train_neg"
"i just sold my archos 20gb jukebox recorder after not being satisfied with it's slow loading &amp; difficult navigation, not to mention it froze quite a bit.",-1,"train_neg"
"i refused to go for an ipod, i am not going to spend all that money just for the apple name and because it is "" trendy "" to have that player.",-1,"train_neg"
"stayed up all night trying to figure out that thing.",-1,"train_neg"
"it was impossible to do so before.",-1,"train_neg"
"not able to install.",-1,"train_neg"
"getting the program to install properly has been a living hell experience.",-1,"train_neg"
"the cd just has too many problems with win xp.",-1,"train_neg"
"i am going to have to try an online download and see if that works.",-1,"train_neg"
"also, the instruction manual is very bad.",-1,"train_neg"
"come on, at $ 300 they could at least put in a good pair of earphones.",-1,"train_neg"
"sheesh!!",-1,"train_neg"
"my last mp3 player's screen drove me nuts.",-1,"train_neg"
"not ipod competition.",-1,"train_neg"
"you're talking totally different hardware.",-1,"train_neg"
"the ipod uses a smaller (and more expensive) drive (1.8 "").",-1,"train_neg"
"i can't believe people continue to pay those prices.",-1,"train_neg"
"i guess that's why you so often see "" ipodders "" bashing every other player out there (very often not knowing anything about them the whole "" i spent $ 120 more for something not any better and so should you... so i can feel better "" thing.",-1,"train_neg"
"after fiddling around with it for a while, i notice a few dissapointments:  transfering - i could not get my songs to completely transfer via usb 1.1 or 2.0.  it would only transfer 30 or so songs, and then come up with an error.",-1,"train_neg"
"having 4000 or so mp3s, i never got more than 500 transfered.",-1,"train_neg"
"scroll button - the scroll wheel was a nice idea to keep less clutter, but the button would sometimes get stuck or keep scrolling.",-1,"train_neg"
"size - bigger than the ipod  software - music match jukebox isn't the greatest, the search funtion isn't fast even when accessing it with the hotkey shortcut.",-1,"train_neg"
"after i went through the transer issue, i returned the zen xtra and purchased the 40 gig ipod.",-1,"train_neg"
"all i have to say is that i did freeze on me once, but it hasn't done it since.",-1,"train_neg"
"first, the cons... a tad bulky... not the most asthetic looking player... and doesn't support a folder stucture.",-1,"train_neg"
"the cons aren't really a big deal to me... except one con that does annoy me is the way it stores files... no folder structure... and it's based on the title of the songs... many of my songs where seperated into folders (on the pc)... and a few had same titles... so i had to change the titles to make sure that i didn't have any that might be the same as another.",-1,"train_neg"
"and man... i had to work to put my chinese songs on the player... because i had the actual chinese names of the songs as the title..  and since the current language selection was english (even though i think only the menu supports chinese, and not the track info)... all it saw were ""?",-1,"train_neg"
"and even though the songs had different names in chinese..  if it had the same number of ""?",-1,"train_neg"
"then it would ask if you want to overwrite another song that just had the same number of ""?",-1,"train_neg"
